TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
101985.256	INIZIO IMMAGINI : IMMAGINE 20
106328.804		536.0	821.0	1	543.0	842.0	1	540	831	2.8176	1	2.7332	1
106344.77		539.0	818.0	1	539.0	851.0	1	539	834	2.8315	1	2.7255	1
106362.098		547.0	816.0	1	536.0	848.0	1	542	832	2.8345	1	2.7242	1
106378.056		550.0	823.0	1	540.0	849.0	1	545	836	2.8321	1	2.7353	1
106395.538		552.0	835.0	1	545.0	856.0	1	548	845	2.8349	1	2.7356	1
106411.516		549.0	833.0	1	554.0	850.0	1	552	841	2.8395	1	2.7279	1
106428.735		545.0	826.0	1	552.0	851.0	1	548	838	2.8441	1	2.7298	1
106444.803		544.0	823.0	1	547.0	853.0	1	546	838	2.8405	1	2.7354	1
106462.057		547.0	822.0	1	548.0	852.0	1	548	837	2.8431	1	2.7301	1
106478.114		549.0	824.0	1	551.0	860.0	1	550	842	2.8374	1	2.7316	1
106495.341		550.0	826.0	1	550.0	858.0	1	550	842	2.829	1	2.7211	1
106511.487		549.0	824.0	1	551.0	858.0	1	550	841	2.8329	1	2.7117	1
106528.769		551.0	823.0	1	551.0	861.0	1	551	842	2.833	1	2.7165	1
106544.866		551.0	824.0	1	550.0	857.0	1	550	840	2.8265	1	2.7168	1
106561.763		545.0	826.0	1	548.0	851.0	1	546	838	2.8256	1	2.7037	1
106577.78		545.0	831.0	1	547.0	850.0	1	546	840	2.8285	1	2.6989	1
106595.197		548.0	828.0	1	546.0	851.0	1	547	839	2.8238	1	2.7021	1
106611.116		553.0	825.0	1	544.0	842.0	1	548	833	2.8167	1	2.6864	1
106628.679		549.0	827.0	1	543.0	840.0	1	546	833	2.8198	1	2.6946	1
106644.455		547.0	828.0	1	542.0	840.0	1	544	834	2.8276	1	2.6925	1
106661.868		550.0	825.0	1	542.0	840.0	1	546	832	2.8182	1	2.6876	1
106677.846		549.0	827.0	1	544.0	846.0	1	546	836	2.8039	1	2.6918	1
106695.165		550.0	826.0	1	546.0	856.0	1	548	841	2.8038	1	2.6935	1
106711.228		545.0	828.0	1	550.0	852.0	1	548	840	2.8022	1	2.6795	1
106728.556		545.0	827.0	1	551.0	847.0	1	548	837	2.798	1	2.6729	1
106744.687		548.0	823.0	1	549.0	845.0	1	548	834	2.7973	1	2.6805	1
106761.589		546.0	831.0	1	546.0	839.0	1	546	835	2.7974	1	2.6754	1
106778.125		549.0	824.0	1	547.0	845.0	1	548	834	2.7971	1	2.672	1
106795.178		547.0	819.0	1	546.0	847.0	1	546	833	2.801	1	2.6757	1
106811.005		547.0	826.0	1	544.0	850.0	1	546	838	2.8017	1	2.687	1
106828.061		553.0	824.0	1	545.0	847.0	1	549	835	2.8007	1	2.6846	1
106844.337		544.0	819.0	1	546.0	841.0	1	545	830	2.7913	1	2.67	1
106861.454		541.0	820.0	1	549.0	843.0	1	545	831	2.7905	1	2.6614	1
106877.402		546.0	823.0	1	544.0	849.0	1	545	836	2.7982	1	2.6687	1
106894.938		545.0	817.0	1	540.0	851.0	1	542	834	2.7959	1	2.6911	1
106910.745		547.0	820.0	1	545.0	845.0	1	546	832	2.7914	1	2.6827	1
106928.287		546.0	829.0	1	547.0	842.0	1	546	835	2.7978	1	2.6677	1
106944.019		542.0	830.0	1	544.0	847.0	1	543	838	2.8192	1	2.6831	1
106961.681		541.0	828.0	1	548.0	849.0	1	544	838	2.8225	1	2.6848	1
106977.48		540.0	831.0	1	556.0	852.0	1	548	841	2.8178	1	2.6908	1
106994.765		541.0	831.0	1	557.0	851.0	1	549	841	2.8174	1	2.6967	1
107005.031	FINE IMMAGINE 20
